date,temp,rh,pop,wDir,wSpeed
2015010700, -2, 41, 0.00, 207, 3
2015010701, -4, 40, 0.00, 184, 2
2015010702, -2, 42, 0.00, 164, 3
2015010703, -2, 43, 0.00, 190, 2
2015010704, -4, 42, 0.00, 213, 1
2015010705, -4, 40, 0.00, 269, 1
2015010706, -3, 46, 0.00, 113, 2
2015010707, -3, 44, 0.00, 349, 0
2015010708, -6, 50, 0.00, 91, 1
2015010709, -3, 47, 0.00, 54, 3
2015010710, -3, 36, 0.00, 60, 2
2015010711, 0, 31, 0.00, 3, 4
2015010712, 1, 28, 0.00, 323, 2
2015010713, 2, 26, 0.00, 289, 3
2015010714, 4, 20, 0.00, 278, 3
2015010715, 3, 18, 0.00, 51, 0
2015010716, 6, 19, 0.00, 312, 2
2015010717, 4, 21, 0.00, 88, 0
2015010718, 3, 23, 0.00, 221, 2
2015010719, -1, 15, 0.00, 266, 3
2015010720, 1, 18, 0.00, 269, 3
2015010721, -1, 20, 0.00, 204, 2
2015010722, 0, 23, 0.00, 184, 5
2015010723     ,999999,999999,999999,999999,999999
2015010800, -3, 28, 0.00, 162, 2
2015010801, -1, 31, 0.00, 184, 4
2015010802, -3, 30, 0.00, 218, 1
2015010803, -4, 32, 0.00, 145, 0
2015010804, -3, 28, 0.00, 193, 0
2015010805, -4, 32, 0.00, 167, 1
2015010806, -5, 35, 0.00, 139, 1
2015010807, -3, 28, 0.00, 213, 1
2015010808, -1, 32, 0.00, 249, 2
2015010809, -3, 28, 0.00, 252, 0
2015010810, 0, 37, 0.00, 71, 3
2015010811, -1, 31, 0.00, 79, 1
2015010812, 1, 29, 0.00, 255, 2
2015010813, 3, 27, 0.00, 337, 3
2015010814, 2, 24, 0.00, 303, 0
2015010815, 3, 23, 0.00, 204, 0
2015010816, 5, 25, 0.00, 167, 3
2015010817, 3, 23, 0.00, 190, 1
2015010818, 2, 24, 0.00, 198, 1
2015010819, 1, 29, 0.00, 292, 4
2015010820, 2, 32, 0.00, 286, 6
2015010821, 2, 33, 0.00, 275, 2
2015010822, 1, 34, 0.00, 173, 2
2015010823     ,999999,999999,999999,999999,999999
2015010900, 1, 34, 0.00, 235, 0
2015010901, 1, 36, 0.00, 136, 4
2015010902, -1, 33, 0.00, 164, 2
2015010903, 1, 36, 0.00, 167, 2
2015010904, -2, 37, 0.00, 167, 1
2015010905, -3, 40, 0.00, 167, 3
2015010906, 1, 39, 0.00, 198, 4
2015010907, -1, 36, 0.00, 179, 1
2015010908, 1, 37, 0.00, 0, 0
2015010909, -3, 43, 0.00, 99, 0
2015010910, 1, 40, 0.00, 82, 3
2015010911, 2, 31, 0.00, 218, 1
2015010912, 5, 27, 0.00, 326, 5
2015010913, 7, 23, 0.00, 340, 6
2015010914, 6, 20, 0.00, 326, 3
2015010915, 7, 23, 0.00, 57, 5
2015010916, 5, 20, 0.00, 71, 1
2015010917, 4, 20, 0.00, 99, 1
2015010918, 4, 21, 0.00, 145, 0
2015010919, 4, 20, 0.00, 170, 1
2015010920, 1, 26, 0.00, 281, 0
2015010921, 3, 28, 0.00, 215, 2
2015010922, 0, 27, 0.00, 142, 1
2015010923     ,999999,999999,999999,999999,999999
2015011000, 0, 29, 0.00, 247, 0
2015011001, 2, 32, 0.00, 261, 2
2015011002, -1, 31, 0.00, 210, 0
2015011003, 1, 36, 0.00, 184, 5
2015011004, 1, 37, 0.00, 176, 6
2015011005, -1, 44, 0.00, 162, 6
2015011006, 0, 41, 0.00, 187, 4
2015011007, -3, 40, 0.00, 170, 0
2015011008, -1, 36, 0.00, 167, 2
2015011009, 1, 36, 0.00, 145, 4
2015011010, 3, 30, 0.00, 91, 2
2015011011, 6, 27, 0.00, 275, 2
2015011012, 6, 19, 0.00, 247, 2
2015011013, 9, 19, 0.00, 249, 7
2015011014, 9, 14, 0.00, 266, 8
2015011015, 9, 14, 0.00, 232, 4
2015011016, 11, 14, 0.00, 278, 7
2015011017, 10, 14, 0.00, 292, 5
2015011018, 6, 15, 0.00, 272, 4
2015011019, 4, 16, 0.00, 258, 3
2015011020, 5, 20, 0.00, 266, 5
2015011021, 3, 20, 0.00, 269, 0
2015011022, 4, 25, 0.00, 99, 2
2015011023     ,999999,999999,999999,999999,999999
2015011100, 4, 25, 0.00, 113, 3
2015011101, 3, 26, 0.00, 37, 2
2015011102, 2, 29, 0.00, 54, 3
2015011103, 1, 33, 0.00, 79, 4
2015011104, -1, 32, 0.00, 34, 1
2015011105, -3, 37, 0.00, 340, 0
2015011106, -5, 42, 0.00, 113, 0
2015011107, -1, 40, 0.00, 343, 2
2015011108, -1, 41, 0.00, 349, 0
2015011109, 0, 38, 0.00, 88, 2
2015011110, -1, 35, 0.00, 272, 0
2015011111, 2, 31, 0.00, 45, 3
2015011112, 3, 26, 0.00, 60, 1
2015011113, 7, 23, 0.00, 26, 3
2015011114, 9, 19, 0.00, 329, 5
2015011115, 7, 16, 0.00, 54, 2
2015011116, 9, 17, 0.00, 62, 4
