date,temp,rh,pop,wDir,wSpeed
2015010707, -9, 32, 999999, 319, 0
2015010708, -8, 36, 999999, 287, 3
2015010709, -8, 32, 999999, 194, 0
2015010710, -4, 26, 999999, 0, 0
2015010711, -2, 21, 999999, 0, 0
2015010712, 2, 20, 999999, 114, 3
2015010713, 1, 14, 999999, 113, 1
2015010714, 2, 13, 999999, 59, 2
2015010715, 4, 15, 999999, 47, 2
2015010716, 2, 12, 999999, 20, 0
2015010717, 3, 16, 999999, 0, 0
2015010718, 0, 21, 999999, 0, 0
2015010719, -3, 25, 999999, 0, 0
2015010720, -6, 26, 999999, 263, 1
2015010721, -4, 29, 999999, 247, 3
2015010722, -5, 31, 999999, 279, 3
2015010723     ,999999,999999,999999,999999,999999
2015010800, -7, 27, 999999, 216, 0
2015010801, -4, 29, 999999, 231, 3
2015010802, -7, 28, 999999, 332, 1
2015010803, -5, 31, 999999, 346, 2
2015010804, -9, 32, 999999, 307, 1
2015010805, -10, 35, 999999, 288, 1
2015010806, -8, 42, 999999, 308, 0
2015010807, -9, 34, 999999, 300, 0
2015010808, -9, 35, 999999, 259, 0
2015010809, -6, 43, 999999, 259, 3
2015010810, -1, 28, 999999, 179, 1
2015010811, 2, 28, 999999, 134, 0
2015010812, 1, 25, 999999, 50, 1
2015010813, 2, 24, 999999, 46, 3
2015010814, 3, 23, 999999, 37, 2
2015010815, 3, 23, 999999, 14, 1
2015010816, 3, 23, 999999, 330, 1
2015010817, 4, 25, 999999, 0, 0
2015010818, 1, 33, 999999, 0, 0
2015010819, -2, 37, 999999, 232, 2
2015010820, -2, 37, 999999, 196, 3
2015010821, -2, 36, 999999, 208, 1
2015010822, 0, 43, 999999, 228, 5
2015010823     ,999999,999999,999999,999999,999999
2015010900, -1, 38, 999999, 222, 1
2015010901, 0, 42, 999999, 197, 3
2015010902, 0, 42, 999999, 229, 4
2015010903, -4, 45, 999999, 319, 0
2015010904, -6, 49, 999999, 297, 2
2015010905, -5, 46, 999999, 319, 2
2015010906, -8, 55, 999999, 256, 0
2015010907, -4, 54, 999999, 200, 3
2015010908, -6, 61, 999999, 285, 3
2015010909, -3, 55, 999999, 267, 2
2015010910, 2, 33, 999999, 0, 0
2015010911, 3, 31, 999999, 153, 0
2015010912, 1, 26, 999999, 101, 0
2015010913, 4, 27, 999999, 81, 2
2015010914, 3, 23, 999999, 47, 1
2015010915, 6, 24, 999999, 52, 4
2015010916, 3, 19, 999999, 33, 0
2015010917, 4, 21, 999999, 82, 2
2015010918, 2, 25, 999999, 0, 0
2015010919, -4, 30, 999999, 239, 0
2015010920, -4, 31, 999999, 238, 0
2015010921, -4, 37, 999999, 224, 3
2015010922, -5, 32, 999999, 235, 0
2015010923     ,999999,999999,999999,999999,999999
2015011000, -5, 41, 999999, 233, 3
2015011001, -6, 42, 999999, 236, 0
2015011002, -9, 41, 999999, 242, 0
2015011003, -7, 43, 999999, 256, 3
2015011004, -10, 44, 999999, 254, 2
2015011005, -10, 44, 999999, 278, 1
2015011006, -11, 50, 999999, 247, 1
2015011007, -7, 48, 999999, 257, 2
2015011008, -9, 49, 999999, 299, 3
2015011009, -5, 43, 999999, 12, 2
2015011010, -3, 37, 999999, 295, 2
2015011011, -3, 30, 999999, 318, 0
2015011012, 1, 28, 999999, 0, 0
2015011013, 4, 24, 999999, 0, 0
2015011014, 4, 21, 999999, 129, 0
2015011015, 8, 20, 999999, 0, 0
2015011016, 4, 21, 999999, 7, 0
2015011017, 3, 21, 999999, 30, 0
2015011018, 1, 24, 999999, 207, 1
2015011019, -2, 30, 999999, 251, 2
2015011020, -3, 31, 999999, 253, 2
2015011021, -1, 34, 999999, 246, 4
