date,temp,rh,pop,wDir,wSpeed
2015010621,  0,  28,  0.00,  0,  0
2015010622,  0,  29,  0.00,  0,  2
2015010623     , 999999, 999999, 999999, 999999, 999999
2015010700,  0,  30,  0.00,  37,  0
2015010701,  0,  33,  0.00,  20,  0
2015010702,  0,  31,  0.00,  173,  0
2015010703,  0,  36,  0.00,  23,  2
2015010704,  -3,  37,  0.00,  0,  0
2015010705,  -3,  39,  0.00,  17,  1
2015010706,  -4,  40,  0.00,  14,  1
2015010707,  -2,  43,  0.00,  17,  3
2015010708,  -2,  46,  0.00,  26,  3
2015010709,  -3,  43,  0.00,  20,  0
2015010710,  1,  38,  0.00,  0,  2
2015010711,  3,  30,  0.00,  116,  2
2015010712,  4,  23,  0.00,  261,  2
2015010713,  4,  18,  0.00,  204,  0
2015010714,  7,  17,  0.00,  306,  4
2015010715,  5,  13,  0.00,  232,  0
2015010716,  8,  17,  0.00,  334,  2
2015010717,  5,  16,  0.00,  281,  3
2015010718,  5,  19,  0.00,  278,  3
2015010719,  0,  38,  0.00,  164,  1
2015010720,  -1,  40,  0.00,  159,  1
2015010721,  -1,  42,  0.00,  162,  0
2015010722,  -1,  42,  0.00,  125,  0
2015010723     , 999999, 999999, 999999, 999999, 999999
2015010800,  -1,  52,  0.00,  354,  2
2015010801,  -3,  50,  0.00,  20,  0
2015010802,  -5,  53,  0.00,  17,  1
2015010803,  -5,  51,  0.00,  9,  1
2015010804,  -2,  47,  0.00,  45,  2
2015010805,  -2,  47,  0.00,  9,  3
2015010806,  -3,  49,  0.00,  3,  3
2015010807,  -4,  50,  0.00,  26,  2
2015010808,  -4,  52,  0.00,  6,  2
2015010809,  -1,  44,  0.00,  9,  2
2015010810,  3,  31,  0.00,  17,  3
2015010811,  2,  23,  0.00,  62,  1
2015010812,  5,  23,  0.00,  91,  3
2015010813,  6,  23,  0.00,  74,  2
2015010814,  8,  20,  0.00,  337,  3
2015010815,  7,  20,  0.00,  332,  3
2015010816,  9,  21,  0.00,  312,  7
2015010817,  6,  20,  0.00,  306,  4
2015010818,  5,  24,  0.00,  303,  2
2015010819,  6,  27,  0.00,  320,  4
2015010820,  5,  27,  0.00,  323,  6
2015010821,  5,  28,  0.00,  317,  5
2015010822,  4,  31,  0.00,  349,  2
2015010823     , 999999, 999999, 999999, 999999, 999999
2015010900,  0,  31,  0.00,  23,  0
2015010901,  1,  36,  0.00,  11,  2
2015010902,  -2,  41,  0.00,  14,  0
2015010903,  -3,  43,  0.00,  14,  0
2015010904,  0,  44,  0.00,  17,  3
2015010905,  -1,  47,  0.00,  45,  2
2015010906,  -1,  48,  0.00,  113,  0
2015010907,  -3,  44,  0.00,  9,  0
2015010908,  -3,  48,  0.00,  14,  2
2015010909,  0,  47,  0.00,  57,  0
2015010910,  0,  37,  0.00,  14,  0
2015010911,  4,  28,  0.00,  57,  0
2015010912,  6,  25,  0.00,  170,  0
2015010913,  10,  20,  0.00,  295,  3
2015010914,  11,  19,  0.00,  272,  4
2015010915,  11,  17,  0.00,  334,  3
2015010916,  11,  17,  0.00,  275,  2
2015010917,  10,  18,  0.00,  252,  4
2015010918,  6,  20,  0.00,  221,  1
2015010919,  7,  26,  0.00,  173,  3
2015010920,  3,  36,  0.00,  150,  1
2015010921,  3,  40,  0.00,  167,  0
2015010922,  1,  34,  0.00,  264,  0
2015010923     , 999999, 999999, 999999, 999999, 999999
2015011000,  1,  50,  0.00,  249,  0
2015011001,  -2,  48,  0.00,  0,  0
2015011002,  0,  54,  0.00,  91,  2
2015011003,  -2,  55,  0.00,  17,  2
2015011004,  -3,  54,  0.00,  26,  2
2015011005,  -5,  53,  0.00,  0,  1
2015011006,  -5,  55,  0.00,  0,  1
2015011007,  -4,  53,  0.00,  26,  0
2015011008,  -3,  57,  0.00,  0,  3
2015011009,  -3,  51,  0.00,  0,  0
2015011010,  -1,  42,  0.00,  9,  0
2015011011,  4,  37,  0.00,  17,  2
2015011012,  8,  24,  0.00,  99,  2
2015011013,  9,  18,  0.00,  96,  1
2015011014,  13,  15,  0.00,  184,  2
2015011015,  13,  14,  0.00,  306,  4
2015011016,  11,  12,  0.00,  320,  4
2015011017,  12,  16,  0.00,  283,  4
2015011018,  10,  18,  0.00,  286,  4
2015011019,  6,  22,  0.00,  269,  0
2015011020,  4,  25,  0.00,  283,  0
2015011021,  3,  27,  0.00,  283,  1
2015011022,  2,  26,  0.00,  71,  0
2015011023     , 999999, 999999, 999999, 999999, 999999
2015011100,  1,  28,  0.00,  14,  0
2015011101,  -1,  31,  0.00,  20,  0
2015011102,  1,  36,  0.00,  14,  2
2015011103,  1,  37,  0.00,  23,  4
2015011104,  -1,  36,  0.00,  34,  1
2015011105,  0,  43,  0.00,  351,  0
2015011106,  -1,  46,  0.00,  329,  0
2015011107,  -4,  46,  0.00,  82,  0
2015011108,  -4,  47,  0.00,  159,  0
2015011109,  -2,  43,  0.00,  150,  0
2015011110,  -1,  35,  0.00,  0,  0
2015011111,  3,  27,  0.00,  346,  0
2015011112,  6,  22,  0.00,  0,  0
2015011113,  9,  17,  0.00,  139,  1
2015011114,  10,  12,  0.00,  147,  1
2015011115,  12,  14,  0.00,  193,  5
2015011116,  10,  19,  0.00,  198,  6
2015011117,  8,  20,  0.00,  156,  5
2015011118,  4,  21,  0.00,  176,  1
2015011119,  3,  23,  0.00,  184,  0
2015011120,  2,  26,  0.00,  238,  0
2015011121,  1,  28,  0.00,  215,  0
2015011122,  2,  32,  0.00,  230,  2
2015011123     , 999999, 999999, 999999, 999999, 999999
2015011200,  -1,  33,  0.00,  249,  0
2015011201,  0,  40,  0.00,  17,  0
2015011202,  -3,  42,  0.00,  23,  0
2015011203,  -4,  43,  0.00,  20,  0
2015011204,  -5,  45,  0.00,  45,  0
2015011205,  -2,  48,  0.00,  48,  0
2015011206,  -2,  46,  0.00,  159,  0
2015011207,  -4,  47,  0.00,  116,  0
2015011208,  -4,  47,  0.00,  354,  0
2015011209,  -2,  49,  0.00,  3,  2
2015011210,  1,  46,  0.00,  193,  2
2015011211,  0,  48,  0.00,  190,  1
2015011212,  2,  48,  0.00,  184,  4
2015011213,  3,  49,  0.00,  164,  4
2015011214,  4,  47,  0.00,  170,  4
2015011215,  4,  44,  0.00,  145,  5
2015011216,  2,  41,  0.00,  167,  1
2015011217,  0,  41,  0.00,  224,  1
2015011218,  1,  46,  0.00,  181,  4
2015011219,  -1,  48,  0.00,  201,  1
2015011220,  0,  53,  0.00,  232,  3
2015011221,  -1,  61,  0.00,  215,  4
2015011222,  -1,  65,  0.00,  232,  2
2015011223     , 999999, 999999, 999999, 999999, 999999
2015011300,  -1,  72,  0.00,  201,  2
2015011301,  -3,  73,  0.00,  0,  0
2015011302,  -4,  73,  0.00,  31,  0
2015011303,  -5,  71,  0.00,  3,  0
2015011304,  -5,  68,  0.00,  26,  0
2015011305,  -5,  68,  0.00,  9,  0
2015011306,  -4,  72,  0.00,  357,  0
2015011307,  -6,  71,  0.00,  357,  0
2015011308,  -4,  72,  0.00,  159,  0
2015011309,  -5,  65,  0.00,  6,  0
2015011310,  -3,  62,  0.00,  6,  0
2015011311,  -1,  58,  0.00,  156,  0
2015011312,  1,  45,  0.00,  230,  2
2015011313,  2,  27,  0.00,  196,  2
2015011314,  4,  23,  0.00,  196,  4
2015011315,  5,  25,  0.00,  164,  6
2015011316,  2,  25,  0.00,  190,  3
2015011317,  1,  42,  0.00,  179,  3
2015011318,  -1,  56,  0.00,  196,  1
2015011319,  1,  63,  0.00,  204,  4
2015011320,  -1,  64,  0.00,  218,  1
2015011321,  0,  74,  0.00,  190,  3
2015011322,  -2,  76,  0.00,  204,  1
2015011323     , 999999, 999999, 999999, 999999, 999999
2015011400,  0,  88,  0.00,  173,  3
2015011401,  -2,  84,  0.00,  142,  1
